user_lang,user_description,hashtags,user_time_zone_placename,user_friends_count,user_utc_offset,id,sentiment,user_screen_name,user_location,user_favourites_count,user_verified,content,score,tweet_favorite_count,user_name,tweet_retweet_count,user_followers_count,user_time_zone_coordinates,user_mentions,trackback_author_url,short_file_name,user_location_coordinates,file_counter,tweet_geo,firstpost_date,user_listed_count,url,tweet_retweeted,user_geo_enabled,user_time_zone,tweet_favorited,user_location_placename,trackback_author_nick,tweet_place,trackback_permalink,tweet_coordinates,tweet_in_reply_to_screen_name,user_statuses_count,tweet_timestamp
en,"Im a single mum of 2, loves family, friends and life. I love a good laugh. You can also find me on instagram & facebook.",takeonefortheteam~WorldsGreatestShave~bloodcancer,"Nenjiang River, China",374,None,443525624141864960,2,BelG_P,NSW Australia,3744,False,RT @leukaemiaqld: @larryemdur Do it! We really appreciate your support! #takeonefortheteam #WorldsGreatestShave #bloodcancer,7.436923,0,Bel Pagett,5,185,"(48.2575848, 124.7792302)",leukaemiaqld~larryemdur,http://twitter.com/belg_p,Jan to May\Blood\Tweets_BloodCancer.csv,"(-31.2532183, 146.921099)",2,None,03/11/14,2,http://twitter.com/belg_p/status/443525624141864960,False,True,None,False,"New South Wales, Australia",belg_p,None,http://twitter.com/BelG_P/status/443525624141864960,None,None,8167,1394510400.0
en,"If you can dream it , you can do it",takeonefortheteam~WorldsGreatestShave~bloodcancer,"Brisbane QLD, Australia",307,36000,443526099167752193,2,owlchic,Logan QLD,67,False,RT @leukaemiaqld: @larryemdur Do it! We really appreciate your support! #takeonefortheteam #WorldsGreatestShave #bloodcancer,10.61251,0,Bec,5,235,"(-27.4710107, 153.0234489)",leukaemiaqld~larryemdur,http://twitter.com/owlchic,Jan to May\Blood\Tweets_BloodCancer.csv,"(-27.7749944, 153.0618566)",2,None,03/11/14,5,http://twitter.com/owlchic/status/443526099167752193,False,True,Brisbane,False,"Logan City, QLD, Australia",owlchic,None,http://twitter.com/owlchic/status/443526099167752193,None,None,12243,1394510400.0
en,"AAMC, ACA, ACGME, AHRQ, http://t.co/seBHULG6Ix, PtSafety, MedEd, USPSTF, Health, hcsm, NEJM, AAD, VA, MedEd, FTC, SCOTUS, moleg, JCMO, VAScandal, news, BREAKING",KillCancer~cells~Apoptosis~Doctor~mHealth~pedcsm~Spleen~BloodCancer,"Time Lab, Rochester, NY 14607, USA",213615,-18000,443570903209607168,2,Brodalumab,USA,12173,False,Helps #KillCancer #cells #Apoptosis AskYour #Doctor  http://t.co/NtTeogIRN6 #mHealth #pedcsm #Spleen  #BloodCancer http://t.co/cuJfPDpbuB,11.697449,7,Ixekizumab Law,6,1293931,"(43.1527442, -77.60134339999999)",,http://twitter.com/brodalumab,Jan to May\Blood\Tweets_BloodCancer.csv,"(37.09024, -95.712891)",2,None,03/12/14,317,http://twitter.com/brodalumab/status/443570903209607168,False,False,Central Time (US & Canada),False,United States,brodalumab,None,http://twitter.com/Brodalumab/status/443570903209607168,None,Brodalumab,7293,1394596800.0
en,,KillCancer~cells~Apoptosis~Doctor~mHealth~pedcsm~Spleen~BloodCancer,,1932,None,443571780784238593,2,hlywdx5,,567,False,RT @Brodalumab: Helps #KillCancer #cells #Apoptosis AskYour #Doctor  http://t.co/NtTeogIRN6 #mHealth #pedcsm #Spleen  #BloodCancer http://t…,6.8044357,0,Linda ,6,531,,Brodalumab,http://twitter.com/hlywdx5,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/12/14,6,http://twitter.com/hlywdx5/status/443571780784238593,False,True,None,False,,hlywdx5,None,http://twitter.com/hlywdx5/status/443571780784238593,None,None,7236,1394596800.0
en,"MIT digital diplomas: 7.00x & 7.QBWx. Genomics & python. Blog: Ethics, Health & Death 2.0 - Biology & machine learning. From Broad Institute to Broadway?",KillCancer~cells~Apoptosis~Doctor~mHealth~pedcsm~Spleen~BloodCancer,,2081,7200,443651809153155072,2,cathcoste,Genomic Entertainment,9670,False,RT @Brodalumab: Helps #KillCancer #cells #Apoptosis AskYour #Doctor  http://t.co/NtTeogIRN6 #mHealth #pedcsm #Spleen  #BloodCancer http://t…,6.8044357,0,CATHERINE COSTE,6,2020,,Brodalumab,http://twitter.com/cathcoste,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/12/14,81,http://twitter.com/cathcoste/status/443651809153155072,False,True,Amsterdam,False,,cathcoste,None,http://twitter.com/cathcoste/status/443651809153155072,None,None,36816,1394596800.0
en,Road to Medical Specialist,KillCancer~cells~Apoptosis~mHealth~pedcsm~Spleen~BloodCancer,"Nenjiang River, China",39,None,443677743381635073,5,TheReal_Jhyhad,"Oxford,Wellington Square",14,False,"Good ""@Brodalumab: Helps #KillCancer #cells #Apoptosis http://t.co/Cax7FlGpvC #mHealth #pedcsm #Spleen #BloodCancer http://t.co/WUUDIKITwy""",7.0389495,1,M Jhyhad F Shaquille,0,51,"(48.2575848, 124.7792302)",Brodalumab,http://twitter.com/thereal_jhyhad,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/12/14,0,http://twitter.com/thereal_jhyhad/status/443677743381635073,False,True,None,False,,thereal_jhyhad,None,http://twitter.com/TheReal_Jhyhad/status/443677743381635073,None,None,450,1394596800.0
en,"Let Israel hope in the L-RD: for with the L-RD there is mercy, and with him is plenteous redemption. - Psalm 130:7",KillCancer~cells~Apoptosis~Doctor~mHealth~pedcsm~Spleen~BloodCancer,,1183,None,443680771039965184,2,tekhelet,in the shadow of His wings,1077,False,RT @Brodalumab: Helps #KillCancer #cells #Apoptosis AskYour #Doctor  http://t.co/NtTeogIRN6 #mHealth #pedcsm #Spleen  #BloodCancer http://t…,10.133372,0,oompa loompa,6,1560,,Brodalumab,http://twitter.com/tekhelet,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/12/14,96,http://twitter.com/tekhelet/status/443680771039965184,False,False,None,False,,tekhelet,None,http://twitter.com/tekhelet/status/443680771039965184,None,None,99472,1394596800.0
en,"We are dedicated to ensuring that anyone affected by blood cancer receives the right information, advice & support. Call the Care Line for support 08088 010 444",bloodcancer~London,,1273,3600,443681653446418432,4,LeukaemiaCAREuk,UK,799,False,Tell us your thoughts on a #bloodcancer support group we're hoping to launch in #London with @MaggiesCentres http://t.co/5ytCu5tCkr,11.033048,0,Leukaemia CARE,0,1872,,MaggiesCentres,http://twitter.com/leukaemiacareuk,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/12/14,42,http://twitter.com/leukaemiacareuk/status/443681653446418432,False,False,Dublin,False,,leukaemiacareuk,None,http://twitter.com/LeukaemiaCAREuk/status/443681653446418432,None,None,3754,1394596800.0
en,A leading academic medical center in Philadelphia dedicated to excellence in patient care and safety. Call 1-800-JEFF-NOW to make an appointment.,BloodCancer,,144,-14400,443719325497950208,-1,TJUHospital,"Philadelphia, PA",25,False,The #BloodCancer Survivorship Conference: Moving Beyond Cancer Treatments on 3/28. Learn more and register today: http://t.co/HMT5fM2Cxl,11.014011,1,Jefferson Hospitals,0,5124,,,http://twitter.com/tjuhospital,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/12/14,201,http://twitter.com/tjuhospital/status/443719325497950208,False,True,Eastern Time (US & Canada),False,,tjuhospital,None,http://twitter.com/TJUHospital/status/443719325497950208,None,None,5596,1394596800.0
en,"A blog from @TJUHospital. Get a healthy measure of reliable info from Jefferson docs & other health professionals, plus the latest medical news & developments.",BloodCancer,,513,-14400,443733424030089216,-1,DailyDoseAtJeff,Philadelphia,53,False,The #BloodCancer Survivorship Conference: Moving Beyond Cancer Treatments on 3/28. Learn more and register today: http://t.co/7ZmjIVcsqQ,10.978988,0,DailyDose@Jeff,0,491,,,http://twitter.com/dailydoseatjeff,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/12/14,13,http://twitter.com/dailydoseatjeff/status/443733424030089216,False,False,Eastern Time (US & Canada),False,,dailydoseatjeff,None,http://twitter.com/DailyDoseAtJeff/status/443733424030089216,None,None,4801,1394596800.0
en,Senesco Technologies is a clinical-stage biotech company specializing in cancer therapeutics. $SNTI,bloodcancer,United States,608,-14400,443748086964178945,0,Senesco,,0,False,Senesco opens 2 new clinical trial sites in South Africa &amp; initiates Phase 1b/2a trial of SNS01-T http://t.co/TMaseMJOCy #bloodcancer,8.412867,0,Senesco Technologies,1,2596,"(37.09024, -95.712891)",,http://twitter.com/senesco,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/12/14,2,http://twitter.com/senesco/status/443748086964178945,False,False,Eastern Time (US & Canada),False,,senesco,None,http://twitter.com/Senesco/status/443748086964178945,None,None,159,1394596800.0
en,"Helping companies navigate the vast digital landscape.  None of you know Stu like I do.  Not you, not you, not nobody.  Embarrassing knowledge of movie quotes.",bloodcancer,United States,1388,-14400,443749039100538880,0,sangelmdm,"New York, New York",185,False,RT @Senesco: Senesco opens 2 new clinical trial sites in South Africa &amp; initiates Phase 1b/2a trial of SNS01-T http://t.co/TMaseMJOCy #bloo…,6.6725297,0,Steven Angel,1,4158,"(37.09024, -95.712891)",Senesco,http://twitter.com/sangelmdm,Jan to May\Blood\Tweets_BloodCancer.csv,"(40.7127837, -74.0059413)",2,None,03/12/14,14,http://twitter.com/sangelmdm/status/443749039100538880,False,True,Eastern Time (US & Canada),False,"New York, NY, USA",sangelmdm,None,http://twitter.com/sangelmdm/status/443749039100538880,None,None,1289,1394596800.0
en,Senesco Technologies is a clinical-stage biotech company specializing in cancer therapeutics. $SNTI,MultipleMyeloma~bloodcancer,United States,608,-14400,443816201425149953,0,Senesco,,0,False,#MultipleMyeloma is the 2nd most common #bloodcancer that is often misdiagnosed. Awareness &amp; early detection are key http://t.co/k8p1cYziuL,8.176302,0,Senesco Technologies,1,2596,"(37.09024, -95.712891)",,http://twitter.com/senesco,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/12/14,2,http://twitter.com/senesco/status/443816201425149953,False,False,Eastern Time (US & Canada),False,,senesco,None,http://twitter.com/Senesco/status/443816201425149953,None,None,159,1394596800.0
en,BUY RIGHT & SIT TIGHT,MultipleMyeloma~bloodcancer,United States,1772,-14400,443829215515799553,0,Eazeetrade,   Ⓣⓞⓡⓞⓝⓣⓞ ,566,False,RT @Senesco: #MultipleMyeloma is the 2nd most common #bloodcancer that is often misdiagnosed. Awareness &amp; early detection are key http://t.…,7.092257,0, Ⓔⓐⓩⓔⓔⓣⓡⓐⓓⓔ ,1,327,"(37.09024, -95.712891)",Senesco,http://twitter.com/eazeetrade,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/12/14,2,http://twitter.com/eazeetrade/status/443829215515799553,False,False,Eastern Time (US & Canada),False,,eazeetrade,None,http://twitter.com/Eazeetrade/status/443829215515799553,None,None,1097,1394596800.0
en,"Content Writer for Broadstreet Consulting. Vagabond, Whirling Dervish. Oh, and Drupalhead.",bloodcancer,"Quito, Ecuador",873,-18000,443841971912986624,0,VSliker,SC,125,False,Geron's Imetelstat trials have been put on hold by FDA due to liver problems. #bloodcancer  http://t.co/8Wrogh8qWQ,10.519604,0,Valerie Sliker,0,738,"(-0.1806532, -78.4678382)",,http://twitter.com/vsliker,Jan to May\Blood\Tweets_BloodCancer.csv,"(33.836081, -81.1637245)",2,None,03/12/14,49,http://twitter.com/vsliker/status/443841971912986624,False,False,Quito,False,"South Carolina, USA",vsliker,None,http://twitter.com/VSliker/status/443841971912986624,None,None,9722,1394596800.0
en,"Australia's peak body for blood cancer. We fund research and support people with leukaemia, lymphoma, myeloma, related blood disorders. (Related @leukaemiaqld)",worldsGreatestShave~bloodcancer,"Adelaide SA, Australia",2453,34200,443862656143732736,1,LeukaemiaAus,Australia,327,False,Want to catch some #worldsGreatestShave action today? Check this list of public events - http://t.co/uh5Z1FR1sF #bloodcancer,12.459177,0,Leukaemia Foundation,5,2940,"(-34.92862119999999, 138.5999594)",,http://twitter.com/leukaemiaaus,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/12/14,36,http://twitter.com/leukaemiaaus/status/443862656143732736,False,False,Adelaide,False,,leukaemiaaus,None,http://twitter.com/LeukaemiaAus/status/443862656143732736,None,None,1749,1394596800.0
en,#cargobike mum.#fangirl.#fanfiction writer.tweets #coffee #bicycle #Voltron #KeithAndAllura #cancer #disability #DownSyndrome,worldsGreatestShave~bloodcancer,,903,36000,443863994051198976,1,cubbieberry,"#Melbourne, Australia",3185,False,RT @LeukaemiaAus: Want to catch some #worldsGreatestShave action today? Check this list of public events - http://t.co/uh5Z1FR1sF #bloodcan…,10.4833555,0,cubbie ,5,1572,,LeukaemiaAus,http://twitter.com/cubbieberry,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/12/14,80,http://twitter.com/cubbieberry/status/443863994051198976,False,False,Melbourne,False,,cubbieberry,None,http://twitter.com/cubbieberry/status/443863994051198976,None,None,47451,1394596800.0
en,"We do law better: 
We love law. 
We’re damn good at it. 
We have a lifetime of experience.",worldsGreatestShave~bloodcancer,,412,34200,443893489139331072,1,PaceLawyers,"Adelaide, South Australia",0,False,RT @LeukaemiaAus: Want to catch some #worldsGreatestShave action today? Check this list of public events - http://t.co/uh5Z1FR1sF #bloodcan…,7.1576633,0,Pace Lawyers ,5,160,,LeukaemiaAus,http://twitter.com/pacelawyers,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/12/14,2,http://twitter.com/pacelawyers/status/443893489139331072,False,False,Adelaide,False,,pacelawyers,None,http://twitter.com/PaceLawyers/status/443893489139331072,None,None,215,1394596800.0
en,Australian Catholic University is a publicly funded university with seven campuses around Australia. We welcome staff & students of all beliefs & backgrounds.,bloodcancer,,320,36000,443911332706787328,7,ACUmedia,"ACT, NSW, Qld, Vic & SA",29,False,Today is the official start of @LeukaemiaAus World's Greatest Shave! Help support those with #bloodcancer - http://t.co/d9Cdu5AOUr,9.149056,1,Aust Catholic Uni,1,2134,,LeukaemiaAus,http://twitter.com/acumedia,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/13/14,44,http://twitter.com/acumedia/status/443911332706787328,False,True,Sydney,False,,acumedia,None,http://twitter.com/ACUmedia/status/443911332706787328,None,None,1146,1394683200.0
en,"Specialists in: Sustainability, Climate change, Economics & Policy, Environmental services, Advisory & assurance, Social responsibility, Training.",worldsGreatestShave~bloodcancer,,629,36000,443911370723975168,1,NetBalance,"Melbourne, Sydney, London",14,False,RT @LeukaemiaAus: Want to catch some #worldsGreatestShave action today? Check this list of public events - http://t.co/uh5Z1FR1sF #bloodcan…,7.1576633,0,Net Balance,5,1223,,LeukaemiaAus,http://twitter.com/netbalance,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/13/14,60,http://twitter.com/netbalance/status/443911370723975168,False,False,Melbourne,False,,netbalance,None,http://twitter.com/NetBalance/status/443911370723975168,None,None,2205,1394683200.0
en,Non-profit dedicated to the care and cure of patients living with #leukaemia #lymphoma #myeloma and related blood disorders in QLD. See also @LeukaemiaAus,worldsGreatestShave~bloodcancer,,1364,36000,443926303142469632,1,leukaemiaqld,"Queensland, Australia",201,False,RT @LeukaemiaAus: Want to catch some #worldsGreatestShave action today? Check this list of public events - http://t.co/uh5Z1FR1sF #bloodcan…,7.1576633,0,Leukaemia Foundation,5,1440,,LeukaemiaAus,http://twitter.com/leukaemiaqld,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/13/14,23,http://twitter.com/leukaemiaqld/status/443926303142469632,False,False,Brisbane,False,,leukaemiaqld,None,http://twitter.com/leukaemiaqld/status/443926303142469632,None,None,531,1394683200.0
en,Francophile. Work in online communications. Mum to one precious 19yo furbaby. Lifelong quest to keep learning and stay curious.,worldsGreatestShave~bloodcancer,,1179,36000,443926743716360192,1,askkazza,Australia (Canberra),1380,False,RT @LeukaemiaAus: Want to catch some #worldsGreatestShave action today? Check this list of public events - http://t.co/uh5Z1FR1sF #bloodcan…,7.1576633,0,kazza,5,290,,LeukaemiaAus,http://twitter.com/askkazza,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/13/14,11,http://twitter.com/askkazza/status/443926743716360192,False,False,Brisbane,False,,askkazza,None,http://twitter.com/askkazza/status/443926743716360192,None,None,2561,1394683200.0
en,Non-profit dedicated to the care and cure of patients living with #leukaemia #lymphoma #myeloma and related blood disorders in QLD. See also @LeukaemiaAus,bloodcancer,,1364,36000,443935781506129921,7,leukaemiaqld,"Queensland, Australia",201,False,RT @ACUmedia: Today is the official start of @LeukaemiaAus World's Greatest Shave! Help support those with #bloodcancer - http://t.co/d9Cdu…,7.366805,0,Leukaemia Foundation,1,1440,,ACUmedia~LeukaemiaAus,http://twitter.com/leukaemiaqld,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/13/14,23,http://twitter.com/leukaemiaqld/status/443935781506129921,False,False,Brisbane,False,,leukaemiaqld,None,http://twitter.com/leukaemiaqld/status/443935781506129921,None,None,531,1394683200.0
en,"Australia's peak body for blood cancer. We fund research and support people with leukaemia, lymphoma, myeloma, related blood disorders. (Related @leukaemiaqld)",Brisbane~StoryBridgeLights~WorldsGreatestShave~BloodCancer,,2453,34200,443942703517024256,1,LeukaemiaAus,Australia,327,False,RT @leukaemiaqld: #Brisbane #StoryBridgeLights commemorating a significant week for many doing #WorldsGreatestShave for #BloodCancer http:/…,7.167144,0,Leukaemia Foundation,4,2940,,leukaemiaqld,http://twitter.com/leukaemiaaus,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,03/13/14,36,http://twitter.com/leukaemiaaus/status/443942703517024256,False,False,Adelaide,False,,leukaemiaaus,None,http://twitter.com/LeukaemiaAus/status/443942703517024256,None,None,1749,1394683200.0
en,A nonprofit dedicated to supporting myeloma patients & families. We want to support & educate anyone whose life has been touched by cancer.,AzMN~Myeloma~curecorridor~bloodcancer~cancer,,666,-25200,443984507730137088,0,AZMyeloma,Glendale AZ,5,False,#AzMN 8th Annual Living with #Myeloma Conference - http://t.co/ZOteBQyXKj #curecorridor #bloodcancer #cancer,7.2153397,0,AZ Myeloma Network,1,557,,,http://twitter.com/azmyeloma,Jan to May\Blood\Tweets_BloodCancer.csv,"(33.5386523, -112.1859866)",2,None,03/13/14,23,http://twitter.com/azmyeloma/status/443984507730137088,False,False,Arizona,False,"Glendale, AZ, USA",azmyeloma,None,http://twitter.com/AZMyeloma/status/443984507730137088,None,None,643,1394683200.0
