hashtags,id,retweeted,coordinates,content,followers_count,score,location,retweet_count,listed_count,favorited,utc_offset,description,user_mentions,trackback_author_url,geo_enabled,geo,lang,favourites_count,firstpost_date,url,time_zone,place,trackback_author_nick,trackback_permalink
celiac,473908237411303425,False,None,"@CeliacBeast Spot on! Even if people don't have any symptoms, that doesn't mean damage isn't being done. #celiac",19934,10.805661,"Ambler, PA",1,553,False,-14400,"National Foundation for Celiac Awareness. Follow for #GF recipes, product reviews, #celiac news, tips, and more! Tweets by Alicia.",CeliacBeast,http://twitter.com/celiacawareness,True,None,en,1344,06/03/14,http://twitter.com/celiacawareness/status/473908237411303425,Eastern Time (US & Canada),None,celiacawareness,http://twitter.com/CeliacAwareness/status/473908237411303425
coeliac~celiac~glutenfree,473909511930261505,False,None,"RT @CrateOfNothing: “@noomie82: This arrived today, can't wait to read it. #coeliac #celiac #glutenfree @JennifersWayJE @JWayBakeryNYC http…",3562,6.8569975,"Devon,UK",2,59,False,7200,"I enjoy talking about and reviewing great food.#freshproduce #localfood #glutenfree foods are my passion, oh and as well as talking I very much enjoy eating!",CrateOfNothing~noomie82~JennifersWayJE~JWayBakeryNYC,http://twitter.com/talkinggoodfood,True,None,en,62,06/03/14,http://twitter.com/talkinggoodfood/status/473909511930261505,Amsterdam,None,talkinggoodfood,http://twitter.com/TalkingGoodFood/status/473909511930261505
glutenfree~college~celiac,473909530443931649,False,None,Low weight + wisdom tooth infection = a hard summer for this #glutenfree #college #celiac's. But I'm not giving up! http://t.co/Sidm9VlBtB,501,7.4966006,California ,0,11,False,-25200,"Teenager with #celiacsdisease who runs a #glutenfree blog about life, #college, and lots of food! Personal stories, tips, and restaurant/food reviews.",,http://twitter.com/collegeceliackc,True,None,en,228,06/03/14,http://twitter.com/collegeceliackc/status/473909530443931649,Arizona,None,collegeceliackc,http://twitter.com/CollegeCeliacKC/status/473909530443931649
coeliac~celiac~glutenfree,473911023221485568,False,None,"RT @CrateOfNothing: “@noomie82: This arrived today, can't wait to read it. #coeliac #celiac #glutenfree @JennifersWayJE @JWayBakeryNYC http…",2006,6.8569975,New York City,2,24,False,None,"Jennifer Esposito's Bakery. No gluten, dairy, soy, or refined sugars. Organic, allergy friendly goodness. Follow Jennifer's personal twitter @JennifersWayJE",CrateOfNothing~noomie82~JennifersWayJE~JWayBakeryNYC,http://twitter.com/jwaybakerynyc,False,None,en,421,06/03/14,http://twitter.com/jwaybakerynyc/status/473911023221485568,None,None,jwaybakerynyc,http://twitter.com/JWayBakeryNYC/status/473911023221485568
coeliac~celiac~glutenfree,473911038325166080,False,None,"RT @noomie82: This arrived today, can't wait to read it. #coeliac #celiac #glutenfree @JennifersWayJE @JWayBakeryNYC http://t.co/FHW56KhEc8",2006,7.07876,New York City,1,24,False,None,"Jennifer Esposito's Bakery. No gluten, dairy, soy, or refined sugars. Organic, allergy friendly goodness. Follow Jennifer's personal twitter @JennifersWayJE",noomie82~JennifersWayJE~JWayBakeryNYC,http://twitter.com/jwaybakerynyc,False,None,en,421,06/03/14,http://twitter.com/jwaybakerynyc/status/473911038325166080,None,None,jwaybakerynyc,http://twitter.com/JWayBakeryNYC/status/473911038325166080
gfree~coeliac~celiac~glutenfree~GF,473914624048246784,False,None,In the Lake District this summer? Try the #gfree cakes at @elephantcamel: http://t.co/hXKeMzThv9 #coeliac #celiac #glutenfree #GF,2063,6.840219,Worldwide - from London. ,0,43,False,3600,"The world's only weekly c(o)eliac / glutenfree show. Help, health & advice on your gfree life. Stream/download: iTunes, YouTube & http://t.co/gtJuJXemXM",elephantcamel,http://twitter.com/gfreeradio,False,None,en,554,06/03/14,http://twitter.com/gfreeradio/status/473914624048246784,London,None,gfreeradio,http://twitter.com/GFreeRadio/status/473914624048246784
celiac~reallyglutenfree,473916664896315392,False,None,Someone who isn't eating @ an event has reasons but you don't need to ask. So tired of explaining #celiac over &amp; over. #reallyglutenfree,84,7.138348,,0,3,False,-14400,"PhD Candidate at University of Chicago, cinema and media studies, feminism, queer theory",,http://twitter.com/cinefeminism,False,None,en,258,06/03/14,http://twitter.com/cinefeminism/status/473916664896315392,Eastern Time (US & Canada),None,cinefeminism,http://twitter.com/cinefeminism/status/473916664896315392
celiac,473917147677085696,False,None,Check out @rudisglutenfree new products with @CeliacBeast and win for #celiac disease awareness month! http://t.co/s7y5P9WjQl,306,7.262615,"Randolph, VT",0,7,False,-14400,,rudisglutenfree~CeliacBeast,http://twitter.com/kdff,False,None,en,203,06/03/14,http://twitter.com/kdff/status/473917147677085696,Eastern Time (US & Canada),None,kdff,http://twitter.com/KDFF/status/473917147677085696
glutenfree~friends~StLouis~celiac,473917168137273344,False,None,@ImaCeliac good luck Pam and to all your #glutenfree #friends in the #StLouis #celiac community!,782,7.3319793,"Los Angeles, California",0,26,False,-25200,#LosAngelesPR firm run by #GFmom specializing in #marketing #glutenfree products & providing results. #SocialMedia #Advertising #restaurantPR #glutenfreePRgirl,ImaCeliac,http://twitter.com/amylevypr,False,None,en,8,06/03/14,http://twitter.com/amylevypr/status/473917168137273344,Pacific Time (US & Canada),None,amylevypr,http://twitter.com/amylevypr/status/473917168137273344
glutenfree~celiac,473917716949004288,False,None,My May favorites video features some #glutenfree foods like @udisglutenfree bread! #celiac http://t.co/kG6PQHWLjx,447,8.487749,,0,1,False,-25200,"College student and YouTuber. I like food, makeup, clothes, and eating healthy. I'm also gluten free savvy. Click the link to watch me talk to a camera!☀️",udisglutenfree,http://twitter.com/msjaninecarrie,False,None,en,1284,06/03/14,http://twitter.com/msjaninecarrie/status/473917716949004288,Pacific Time (US & Canada),None,msjaninecarrie,http://twitter.com/msjaninecarrie/status/473917716949004288
celiac~celiacprobs~glutenfree,473922100240351233,False,None,RT @FdAllergyProbs: RT @TheisenKathleen: #celiac #celiacprobs If people continually ask you why you eat #glutenfree hand them this card htt…,1476,6.981521,Desert USA,5,20,False,None,"Art, science, plants, design, color, SciFi, weird stuff, food & bevs, taiko, kimono. Artist- printmaker & painter.",FdAllergyProbs~TheisenKathleen,http://twitter.com/colorguru1,False,None,en,30661,06/03/14,http://twitter.com/colorguru1/status/473922100240351233,None,None,colorguru1,http://twitter.com/colorguru1/status/473922100240351233
glutenfree~celiac~teen,473927490730065920,False,"{u'type': u'Point', u'coordinates': [-117.02367241, 32.98129256]}",Getting a wisdom tooth infection cleaned out = most traumatic experience of my life so far. Oh the fun of being a #glutenfree #celiac #teen,501,7.521778,California ,0,11,False,-25200,"Teenager with #celiacsdisease who runs a #glutenfree blog about life, #college, and lots of food! Personal stories, tips, and restaurant/food reviews.",,http://twitter.com/collegeceliackc,True,"{u'type': u'Point', u'coordinates': [32.98129256, -117.02367241]}",en,228,06/03/14,http://twitter.com/collegeceliackc/status/473927490730065920,Arizona,"{u'country_code': u'US', u'url': u'https://api.twitter.com/1.1/geo/id/b0e7385b9c530ddc.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-117.0843043, 32.927402], [-116.996321, 32.927402], [-116.996321, 33.0431786], [-117.0843043, 33.0431786]]]}, u'contained_within': [], u'full_name': u'Poway, CA', u'attributes': {}, u'id': u'b0e7385b9c530ddc', u'name': u'Poway'}",collegeceliackc,http://twitter.com/CollegeCeliacKC/status/473927490730065920
glutenfree~celiac,473928281280901121,False,None,"RT @katwoman153: @CeliacInCollege @CeliacProject 
I've got a #glutenfree sourdough loaf of bread rising while the oven heats.  #celiac",1000,6.776956,"Houston, TX",1,15,False,-10800,"I'm Chynna, a Rice University senior aiming to unite college students with celiac and provide support, resources and tips.
collegestudentwithceliac@yahoo.com",katwoman153~CeliacInCollege~CeliacProject,http://twitter.com/celiacincollege,True,None,en,142,06/03/14,http://twitter.com/celiacincollege/status/473928281280901121,Atlantic Time (Canada),None,celiacincollege,http://twitter.com/CeliacInCollege/status/473928281280901121
allergy~celiac~gf,473930664945799170,False,None,Food #allergy &amp; #celiac awareness Event &amp; Expo at DISNEY's @coronadosprings Resort in Novemb: http://t.co/kDKKqQrfTk #gf @CeliacAwareness,1323,9.704772,"South Riding, VA ",0,65,False,-14400,"Owner of http://t.co/n4JdhD8i, a website & app where people on #glutenfree diets can Search & Submit dining & travel reviews of places accommodating #gf diets",coronadosprings~CeliacAwareness,http://twitter.com/gftravelsite,False,None,en,1,06/03/14,http://twitter.com/gftravelsite/status/473930664945799170,Eastern Time (US & Canada),None,gftravelsite,http://twitter.com/gftravelsite/status/473930664945799170
celiac~yyc,473930852456361984,False,None,"'I had subconsciously given a voice to complacency...making them, &amp; me, invisible.' http://t.co/hUnuwNpDo3 #celiac #yyc",816,7.264865,"Calgary, Alberta",0,34,False,-21600,wife. runner. hiker. nutrition enthusiast. celiac. clean/whole food lover. blogger. Certified Culinary Nutrition Expert ~ Fall 2013. #CNEprogram,,http://twitter.com/christacollie,False,None,en,1359,06/03/14,http://twitter.com/christacollie/status/473930852456361984,Mountain Time (US & Canada),None,christacollie,http://twitter.com/christacollie/status/473930852456361984
glutenfree~celiac,473932580786409473,False,None,"Yes, you CAN still have beer when you are #glutenfree &amp; #celiac! Try @NewPlanetBeer with @CeliacBeast! http://t.co/deuVnqqy2k",306,7.019006,"Randolph, VT",0,7,False,-14400,,newplanetbeer~CeliacBeast,http://twitter.com/kdff,False,None,en,203,06/03/14,http://twitter.com/kdff/status/473932580786409473,Eastern Time (US & Canada),None,kdff,http://twitter.com/KDFF/status/473932580786409473
gluten~GF~celiac,473932604584890368,False,None,FYI the White Cheddar Simply Cheetos are amazing &amp; #gluten-free! Warning that they are addicting! #GF #celiac,2594,7.062673,NC,0,176,False,-14400,"I am an awkward & quirky YPW (youth pastor’s wife) & proud adoptive mama. 5 of my favorite things are Jesus, my family, #Disney, makeup & Leroy Jethro Gibbs!",,http://twitter.com/jameetmiller,False,None,en,39,06/03/14,http://twitter.com/jameetmiller/status/473932604584890368,Eastern Time (US & Canada),None,jameetmiller,http://twitter.com/JameeTMiller/status/473932604584890368
glutenfree~baking~foodallergy~Celiac,473932661551927297,False,None,What's your favorite homemade #glutenfree cookie? #baking #foodallergy #Celiac,3008,7.237685,"Cleveland, Ohio",0,104,False,-18000,"We make gluten-free & allergen-free baking mixes. 
With 17 scrumptious mixes to choose from, what will YOU bake?",,http://twitter.com/123glutenfree,False,None,en,22,06/03/14,http://twitter.com/123glutenfree/status/473932661551927297,Central Time (US & Canada),None,123glutenfree,http://twitter.com/123glutenfree/status/473932661551927297
Celiac~kids,473932889076154371,False,None,"#Celiac disease is hereditary, so if it's in your family, please have your #kids checked! Here's why it's important: http://t.co/X858SD4jfY",3944,8.461039,,0,3,False,None,#glutenfree #celiac #lovefood,,http://twitter.com/icookgf,False,None,en,0,06/03/14,http://twitter.com/icookgf/status/473932889076154371,None,None,icookgf,http://twitter.com/ICOOKGF/status/473932889076154371
celiac~glutenfree~foodie~foodporn~organic,473933213803372544,False,None,This homemade all gluten free butternut squash soup is soooo yummy! #celiac #glutenfree #foodie #foodporn #organic http://t.co/CLfYbjCRuq,150,8.664864,earth,1,2,False,-18000,"anxiously anticipating what tomorrow holds! Let your daily Will be done, Lord!  http://t.co/qyT6PyT55s",,http://twitter.com/jessicad_84,True,None,en,116,06/03/14,http://twitter.com/jessicad_84/status/473933213803372544,Quito,None,jessicad_84,http://twitter.com/jessicad_84/status/473933213803372544
celiac~education~screening,473933310821793792,False,None,Love to read an article that gets it right! #celiac #education #screening http://t.co/cfUe6EIqD2,582,9.234208,"Scottsdale, AZ",1,13,False,-25200,"Nurse Practitioner, Photographer,  Gluten Free not by choice but by diagnosis of Celiac Disease",,http://twitter.com/shannpannmyers,False,None,en,997,06/03/14,http://twitter.com/shannpannmyers/status/473933310821793792,Arizona,None,shannpannmyers,http://twitter.com/ShannpannMyers/status/473933310821793792
celiac,473933340689432576,False,None,Can you be gluten-sensitive if you don't have #celiac? We ask @CureCeliac's Dr. Guandalini about the latest research http://t.co/lMmfbORXLh,4871,11.611313,"Chicago, IL",4,171,False,-18000,The University of Chicago Medicine. At the forefront of medicine since 1927.,CureCeliac,http://twitter.com/uchicagomed,False,None,en,98,06/03/14,http://twitter.com/uchicagomed/status/473933340689432576,Central Time (US & Canada),None,uchicagomed,http://twitter.com/UChicagoMed/status/473933340689432576
celiac,473933735851597824,False,None,RT @UChicagoMed: Can you be gluten-sensitive if you don't have #celiac? We ask @CureCeliac's Dr. Guandalini about the latest research http:…,283,6.6520915,"Chicago, IL",4,13,False,None,Providing solutions to  diners with food allergies and sensitivities.,UChicagoMed~CureCeliac,http://twitter.com/mymenudining,False,None,en,1098,06/03/14,http://twitter.com/mymenudining/status/473933735851597824,None,None,mymenudining,http://twitter.com/Mymenudining/status/473933735851597824
Glutenfree~rdchat~celiac,473934746997624833,False,None,RT @CherylharrisRD: The Buzz on #Glutenfree Beer &amp; what you need to know from @FoodNutriMag http://t.co/CxkW68NE79 #rdchat #celiac,852,6.9697375,Florida,5,45,False,-14400,"How Big is Your BUT? I share No Excuse Quick Tips to Eat Smart-Live Smart. Digital & traditional media, Registered dietitian nutritionist & chocolate lover",CherylharrisRD~FoodNutriMag,http://twitter.com/drsusanmitchell,False,None,en,102,06/03/14,http://twitter.com/drsusanmitchell/status/473934746997624833,Eastern Time (US & Canada),None,drsusanmitchell,http://twitter.com/drsusanmitchell/status/473934746997624833
celiac~glutenfree~foodie~foodporn~organic,473934827805106176,False,None,RT @jessicad_84: This homemade all gluten free butternut squash soup is soooo yummy! #celiac #glutenfree #foodie #foodporn #organic http://…,8399,6.903172,"Guadalajara, México",1,82,False,-18000,"Gloriosa comida... Síguenos y te prometemos... que te dará hambre! #FoodPorn

contacto: hola@guadalajarapp.com",jessicad_84,http://twitter.com/foodporn_mx,False,None,es,0,06/03/14,http://twitter.com/foodporn_mx/status/473934827805106176,Guadalajara,None,foodporn_mx,http://twitter.com/FoodPorn_MX/status/473934827805106176
Glutenfree~rdchat~celiac,473935572042391553,False,None,RT @CherylharrisRD: The Buzz on #Glutenfree Beer &amp; what you need to know from @FoodNutriMag http://t.co/CxkW68NE79 #rdchat #celiac,385,6.9697375,London,5,4,False,3600,"I have been struggling with my weight and not eating healthy for a very long time,I also suffer from PCOS.I want to change my life, live healthy and happy.",CherylharrisRD~FoodNutriMag,http://twitter.com/myfatmeania,True,None,en-gb,997,06/03/14,http://twitter.com/myfatmeania/status/473935572042391553,London,None,myfatmeania,http://twitter.com/MyfatmeAnia/status/473935572042391553
glutenfree~college~celiac,473935935155875842,False,None,Throwback to this #glutenfree #college #celiac's interview with @kathyknelson! Meet the girl behind the blog! http://t.co/5LfoFN2a2T,501,8.905475,California ,1,11,False,-25200,"Teenager with #celiacsdisease who runs a #glutenfree blog about life, #college, and lots of food! Personal stories, tips, and restaurant/food reviews.",kathyknelson,http://twitter.com/collegeceliackc,True,None,en,228,06/03/14,http://twitter.com/collegeceliackc/status/473935935155875842,Arizona,None,collegeceliackc,http://twitter.com/CollegeCeliacKC/status/473935935155875842
