hashtags,id,retweeted,coordinates,content,followers_count,score,location,retweet_count,listed_count,favorited,utc_offset,description,user_mentions,trackback_author_url,geo_enabled,geo,lang,favourites_count,firstpost_date,url,time_zone,place,trackback_author_nick,trackback_permalink
nyli~bleedingdisorders,480077448894115840,False,None,Practice presentation on beyond college from Steps for Living. #nyli #bleedingdisorders http://t.co/3piQIXDE7G,277,7.879296,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/20/14,http://twitter.com/samidan19/status/480077448894115840,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/480077448894115840
nyli~bleedingdisorders,480091597363621888,False,None,Another #nyli group presenting on kids gaining independence from Steps for Living. #bleedingdisorders http://t.co/5vWiQCpZka,277,7.736565,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/20/14,http://twitter.com/samidan19/status/480091597363621888,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/480091597363621888
FridayFunny~hemophilia~bleedingdisorders,480108276114145280,False,None,#FridayFunny It's summertime!! #hemophilia #bleedingdisorders http://t.co/Iioasex9es,176,9.628665,"Fort Mill, SC",1,3,False,-14400,"2 sons severe #hemophilia A.  Dependency on factor made me a ProphyHolic.  Authentic views, Staying Informed, Living Life, Blogger",,http://twitter.com/prophyholic,False,None,en,193,06/20/14,http://twitter.com/prophyholic/status/480108276114145280,Eastern Time (US & Canada),None,prophyholic,http://twitter.com/ProphyHolic/status/480108276114145280
FridayFunny~hemophilia~bleedingdisorders,480110650589315074,False,None,RT @ProphyHolic: #FridayFunny It's summertime!! #hemophilia #bleedingdisorders http://t.co/Iioasex9es,57,7.715004,,1,1,False,None,,ProphyHolic,http://twitter.com/biggiantrebecca,True,None,en,1875,06/20/14,http://twitter.com/biggiantrebecca/status/480110650589315074,None,None,biggiantrebecca,http://twitter.com/BigGiantRebecca/status/480110650589315074
nyli~bleedingdisorders,480322473838141440,False,None,#nyli breakfast with Nikole. #bleedingdisorders http://t.co/X1Yj024Gsq,277,8.073323,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/21/14,http://twitter.com/samidan19/status/480322473838141440,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/480322473838141440
nyli~bleedingdisorders,480346986189561857,False,None,Art workshop training with Sarah Watson. #nyli #bleedingdisorders http://t.co/nFIq0k8mle,277,7.895142,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/21/14,http://twitter.com/samidan19/status/480346986189561857,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/480346986189561857
nyli~bleedingdisorders,480372703816200192,False,None,"#nyli career panel with Melanie Fitzgerald, David Salsbery Fry, and Shena Elrington. #bleedingdisorders http://t.co/b3BhZLxC1T",277,7.222111,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/21/14,http://twitter.com/samidan19/status/480372703816200192,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/480372703816200192
bleedingdisorders~hemophilia,480387449885954048,False,None,Get a FREE copy of our NEW book that shares powerful stories from dads in #bleedingdisorders #hemophilia community! http://t.co/pVWLPV95r3,1764,7.7897735,"Washington, DC",0,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,,http://twitter.com/hemophiliafed,True,None,en,834,06/21/14,http://twitter.com/hemophiliafed/status/480387449885954048,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/480387449885954048
NYLI~NHF~BleedingDisorders,480651596527710208,False,None,Everyone tune into the Today Show this morning! Look for the #NYLI Group! #NHF #BleedingDisorders,398,9.207956,,1,1,False,-18000,"Assistant Manager at the Exchange!
Member of the Future Leaders program and the National Youth Leadership Institute through the National Hemophilia Foundation.",,http://twitter.com/ljrice15,False,None,en,1986,06/22/14,http://twitter.com/ljrice15/status/480651596527710208,Quito,None,ljrice15,http://twitter.com/LJRice15/status/480651596527710208
NYLI~NHF~BleedingDisorders,480675727348486144,False,None,RT @LJRice15: Everyone tune into the Today Show this morning! Look for the #NYLI Group! #NHF #BleedingDisorders,237,7.4618216,Slippery Rock,1,1,False,-14400,Public Health Major,LJRice15,http://twitter.com/toribaker15,False,None,en,4677,06/22/14,http://twitter.com/toribaker15/status/480675727348486144,Eastern Time (US & Canada),None,toribaker15,http://twitter.com/toribaker15/status/480675727348486144
nyli~nhf~bleedingdisorders~todayshow,480675981276250112,False,None,On the Today show raising awareness about bleeding disorders #nyli #nhf #bleedingdisorders #todayshow http://t.co/l0wklEGpb8,92,9.098748,"Boston, MA",4,0,False,-25200,"Scatterbrain, runner, reader.",,http://twitter.com/amandaannlee,False,None,en,147,06/22/14,http://twitter.com/amandaannlee/status/480675981276250112,Arizona,None,amandaannlee,http://twitter.com/amandaannlee/status/480675981276250112
nyli~nhf~bleedingdisorders~todayshow,480677873804910592,False,None,RT @amandaannlee: On the Today show raising awareness about bleeding disorders #nyli #nhf #bleedingdisorders #todayshow http://t.co/l0wklEG…,237,7.2321305,Slippery Rock,4,1,False,-14400,Public Health Major,amandaannlee,http://twitter.com/toribaker15,False,None,en,4677,06/22/14,http://twitter.com/toribaker15/status/480677873804910592,Eastern Time (US & Canada),None,toribaker15,http://twitter.com/toribaker15/status/480677873804910592
nyli~bleedingdisorders~todayshow,480678107461214209,False,None,#nyli #bleedingdisorders #todayshow http://t.co/X7DUv3hHzZ,277,8.149967,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/22/14,http://twitter.com/samidan19/status/480678107461214209,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/480678107461214209
bleedingdisorders~nyli~todayshow~facts2,480678458377662464,False,None,#bleedingdisorders #nyli #todayshow #facts2 http://t.co/U1Vt7yCWkw,277,7.721825,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/22/14,http://twitter.com/samidan19/status/480678458377662464,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/480678458377662464
bleedingdisorders~nyli,480678890025656320,False,None,Today show plaza #bleedingdisorders #nyli http://t.co/BLYiCetJFz,277,8.276258,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/22/14,http://twitter.com/samidan19/status/480678890025656320,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/480678890025656320
bleedingdisorders~nyli~todayshow,480681377034027008,False,None,"This is the ""alarm didn't go off and I got ready in 10 minutes"" look. #bleedingdisorders #nyli #todayshow http://t.co/lMPy4bTLB8",277,7.7809534,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/22/14,http://twitter.com/samidan19/status/480681377034027008,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/480681377034027008
NYLI~BleedingDisorders,480684817499967488,False,None,Hope everyone is tuning into the Today Show this morning! #NYLI #BleedingDisorders,398,7.9636006,,0,1,False,-18000,"Assistant Manager at the Exchange!
Member of the Future Leaders program and the National Youth Leadership Institute through the National Hemophilia Foundation.",,http://twitter.com/ljrice15,False,None,en,1986,06/22/14,http://twitter.com/ljrice15/status/480684817499967488,Quito,None,ljrice15,http://twitter.com/LJRice15/status/480684817499967488
nyli~nhf~bleedingdisorders~todayshow,480684843177480194,False,None,RT @amandaannlee: On the Today show raising awareness about bleeding disorders #nyli #nhf #bleedingdisorders #todayshow http://t.co/l0wklEG…,398,7.2321305,,4,1,False,-18000,"Assistant Manager at the Exchange!
Member of the Future Leaders program and the National Youth Leadership Institute through the National Hemophilia Foundation.",amandaannlee,http://twitter.com/ljrice15,False,None,en,1986,06/22/14,http://twitter.com/ljrice15/status/480684843177480194,Quito,None,ljrice15,http://twitter.com/LJRice15/status/480684843177480194
NYLI~bleedingdisorders,480702509132967938,False,None,#NYLI educating about #bleedingdisorders and hanging with Reshma Shetty from Royal Pains. http://t.co/i7FMiiDJD4,277,10.093166,"Milwaukee, WI",5,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/22/14,http://twitter.com/samidan19/status/480702509132967938,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/480702509132967938
NYLI~bleedingdisorders,480706935344611328,False,None,#NYLI and Dylan Dreyer spreading awareness about #bleedingdisorders on the Today Show! http://t.co/q9LZuGR7b8,398,7.718162,,0,1,False,-18000,"Assistant Manager at the Exchange!
Member of the Future Leaders program and the National Youth Leadership Institute through the National Hemophilia Foundation.",,http://twitter.com/ljrice15,False,None,en,1986,06/22/14,http://twitter.com/ljrice15/status/480706935344611328,Quito,None,ljrice15,http://twitter.com/LJRice15/status/480706935344611328
NYLI~bleedingdisorders,480708626361761792,False,None,RT @SamiDan19: #NYLI educating about #bleedingdisorders and hanging with Reshma Shetty from Royal Pains. http://t.co/i7FMiiDJD4,237,7.2632904,Slippery Rock,5,1,False,-14400,Public Health Major,SamiDan19,http://twitter.com/toribaker15,False,None,en,4677,06/22/14,http://twitter.com/toribaker15/status/480708626361761792,Eastern Time (US & Canada),None,toribaker15,http://twitter.com/toribaker15/status/480708626361761792
NYLI~bleedingdisorders,480712285858852864,False,None,RT @SamiDan19: #NYLI educating about #bleedingdisorders and hanging with Reshma Shetty from Royal Pains. http://t.co/i7FMiiDJD4,125,7.2632904,Jersey City,5,6,False,-18000,Nonprofit professional. Interested in many things that have no relation to each other. Very shy. All opinions are my own.,SamiDan19,http://twitter.com/marshalllaws,False,None,en,76,06/22/14,http://twitter.com/marshalllaws/status/480712285858852864,Quito,None,marshalllaws,http://twitter.com/MarshallLaws/status/480712285858852864
NYLI~bleedingdisorders,480712876043542528,False,None,!!! RT @SamiDan19: #NYLI educating about #bleedingdisorders and hanging with Reshma Shetty from Royal Pains. http://t.co/wIpvcYIuTm,2773,11.2130165,New York City,2,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",SamiDan19,http://twitter.com/nhf_hemophilia,True,None,en,156,06/22/14,http://twitter.com/nhf_hemophilia/status/480712876043542528,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/480712876043542528
NYLI~bleedingdisorders,480724595574452226,False,None,RT @NHF_Hemophilia: !!! RT @SamiDan19: #NYLI educating about #bleedingdisorders and hanging with Reshma Shetty from Royal Pains. http://t.c…,473,7.1059146,Woburn Athletics ,2,5,False,-18000,The Woburn Football Varsity Manager #TannerPride,NHF_Hemophilia~SamiDan19,http://twitter.com/thereal_randyc,True,None,en,2844,06/22/14,http://twitter.com/thereal_randyc/status/480724595574452226,Central Time (US & Canada),None,thereal_randyc,http://twitter.com/TheReal_RandyC/status/480724595574452226
nyli~bleedingdisorders,480727826396499968,False,None,The wonderful Erica Hill came by to support the #nyli message of awareness for #bleedingdisorders. http://t.co/jjxKCLJZH6,277,9.313271,"Milwaukee, WI",1,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/22/14,http://twitter.com/samidan19/status/480727826396499968,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/480727826396499968
nyli~bleedingdisorders,480742522248261633,False,None,RT @SamiDan19: The wonderful Erica Hill came by to support the #nyli message of awareness for #bleedingdisorders. http://t.co/jjxKCLJZH6,199,7.5314875,"Bronx, NY",1,5,False,None,Public Policy Analyst. Passionate about Social Justice & fostering Equitable Outcomes. Alumna of #Georgetown (SFS) & #TheNewSchool (Urban Policy).,SamiDan19,http://twitter.com/marycgarvey,False,None,en,363,06/22/14,http://twitter.com/marycgarvey/status/480742522248261633,None,None,marycgarvey,http://twitter.com/MaryCGarvey/status/480742522248261633
nyli~nhf~bleedingdisorders~todayshow,480742643044200448,False,None,RT @amandaannlee: On the Today show raising awareness about bleeding disorders #nyli #nhf #bleedingdisorders #todayshow http://t.co/l0wklEG…,199,7.2321305,"Bronx, NY",4,5,False,None,Public Policy Analyst. Passionate about Social Justice & fostering Equitable Outcomes. Alumna of #Georgetown (SFS) & #TheNewSchool (Urban Policy).,amandaannlee,http://twitter.com/marycgarvey,False,None,en,363,06/22/14,http://twitter.com/marycgarvey/status/480742643044200448,None,None,marycgarvey,http://twitter.com/MaryCGarvey/status/480742643044200448
